"","latitud","id_old","url","latitud_dec","altitud","capital","num_hab","zona_comarcal","destacada","nombre","longitud_dec","id","longitud"
"3835","37º2'24.96372""","04295","lucainena-de-las-torres-id04060","37.04026770","549","Lucainena de las Torres","614","610402","0","Lucainena de las Torres","-2.20118650","04060","-2º12'4.2714"""
"3836","37º24'32.450544""","14370","lucena-id14038","37.40901404","484","Lucena","42748","611403","1","Lucena","-4.48451348","14038","-4º29'4.248528"""
"3837","41º33'15.752088""","50423","lucena-de-jalon-id50146","41.55437558","333","Lucena de Jalón","252","625002","0","Lucena de Jalón","-1.31490243","50146","-1º18'53.648748"""
"3838","40º8'18.375648""","12345","lucena-del-cid-id12072","40.13843768","567","Lucena del Cid","1417","771203","0","Lucena del Cid","-0.27999337","12072","-0º16'47.976132"""
"3839","37º18'13.776984""","21450","lucena-del-puerto-id21046","37.30382694","80","Lucena del Puerto","3015","612103","0","Lucena del Puerto","-6.73059967","21046","-6º43'50.158812"""
"3840","41º49'47.086932""","50426","luceni-id50147","41.82974637","233","Luceni","1014","625003","0","Luceni","-1.23750190","50147","-1º14'15.00684"""
"3841","38º59'2.318208""","13500","luciana-id13051","38.98397728","542","Luciana","407","681303","0","Luciana","-4.29265552","13051","-4º17'33.559872"""
"3842","42º24'34.145892""","24348","lucillo-id24090","42.40948497","1216","Lucillo","408","672401","0","Lucillo","-6.30339887","24090","-6º18'12.235932"""
"3843","39º59'7.942812""","45340","lucillos-id45086","39.98553967","478","Lucillos","648","684502","0","Lucillos","-4.61224440","45086","-4º36'44.07984"""
"3844","40º5'11.367456""","12350","ludiente-id12073","40.08649096","433","Ludiente","175","771203","0","Ludiente","-0.37206158","12073","-0º22'19.421688"""
"3845","41º26'22.992144""","49276","luelmo-id49101","41.43972004","773","Luelmo","183","674902","0","Luelmo","-6.13474539","49101","-6º8'5.083404"""
"3846","43º5'39.535224""","39190","luena-san-miguel-de-luena-id39039","43.09431534","460","San Miguel de Luena","650","663903","0","Luena","-3.90224361","39039","-3º54'8.076996"""
"3847","42º22'11.526348""","50429","luesia-id50148","42.36986843","806","Luesia","307","625001","0","Luesia","-1.02317252","50148","-1º1'23.421072"""
"3848","41º10'0.6042""","50432","luesma-id50149","41.16683450","940","Luesma","47","625002","0","Luesma","-1.14733247","50149","-1º8'50.396892"""
"3849","43º0'32.86152""","27001","lugo-id27028","43.00912820","452","Lugo","98560","712702","1","Lugo","-7.55817392","27028","-7º33'29.426112"""
"3850","37º13'48.715752""","18520","lugros-id18123","37.23019882","1244","Lugros","328","611802","0","Lugros","-3.24074470","18123","-3º14'26.68092"""
"3851","37º31'35.228244""","41280","luisiana-la-id41056","37.52645229","167","Luisiana, La","4672","614102","0","Luisiana, La","-5.24916945","41056","-5º14'57.01002"""
"3852","42º39'10.32894""","31477","lumbier-id31159","42.65286915","465","Lumbier","1346","743102","0","Lumbier","-1.30738449","31159","-1º18'26.584164"""
"3853","40º56'6.036648""","37318","lumbrales-id37173","40.93501018","669","Lumbrales","1789","673701","1","Lumbrales","-6.71924557","37173","-6º43'9.284052"""
"3854","42º6'16.009056""","26440","lumbreras-id26091","42.10444696","1184","Lumbreras","163","762602","0","Lumbreras","-2.62274621","26091","-2º37'21.886356"""
"3855","41º37'51.829896""","50435","lumpiaque-id50150","41.63106386","308","Lumpiaque","916","625002","0","Lumpiaque","-1.29989133","50150","-1º17'59.608788"""
"3856","42º10'8.701068""","50438","luna-id50151","42.16908363","468","Luna","776","625001","0","Luna","-0.93013543","50151","-0º55'48.487548"""
"3857","40º36'39.133152""","19402","lupiana-id19161","40.61087032","773","Lupiana","247","681903","0","Lupiana","-3.05401315","19161","-3º3'14.44734"""
"3858","42º10'32.283804""","22504","lupinen-ortilla-id22905","42.17563439","470","Lupiñén","373","622202","0","Lupiñén-Ortilla","-0.58075054","22905","-0º34'50.701944"""
"3859","37º59'48.144444""","23540","lupion-id23057","37.99670679","498","Lupión","924","612303","0","Lupión","-3.54667050","23057","-3º32'48.0138"""
"3860","37º33'34.447968""","14380","luque-id14039","37.55956888","663","Luque","3178","611403","0","Luque","-4.27765852","14039","-4º16'39.570672"""
"3861","42º36'44.313048""","31480","luquin-id31160","42.61230918","605","Luquin","138","743102","0","Luquin","-2.09919717","31160","-2º5'57.109812"""
"3862","42º22'35.896116""","24352","luyego-luyego-de-somoza-id24091","42.37663781","1071","Luyego de Somoza","740","672401","0","Luyego","-6.23630547","24091","-6º14'10.699692"""
"3863","40º58'24.614328""","19405","luzaga-id19162","40.97350398","1068","Luzaga","75","681901","0","Luzaga","-2.44588121","19162","-2º26'45.172356"""
"3864","43º5'32.067744""","31738","luzaide-valcarlos-id31248","43.09224104","366","Luzaide/Valcarlos","380","743103","0","Luzaide/Valcarlos","-1.30266713","31248","-1º18'9.601668"""
"3865","41º1'35.726772""","19408","luzon-id19163","41.02659077","1176","Luzón","75","681901","0","Luzón","-2.27723941","19163","-2º16'38.061876"""
"3866","37º11'47.6961""","18485","lachar-id18115","37.19658225","540","Láchar","3260","611801","0","Láchar","-3.83555349","18115","-3º50'7.992564"""
"3867","42º51'59.64786""","27260","lancara-pobra-de-san-xiao-a-id27026","42.86656885","370","Pobra de San Xiao, A","2789","712702","0","Láncara","-7.44197775","27026","-7º26'31.1199"""
"3868","36º59'40.442136""","04280","laujar-de-andarax-id04057","36.99456726","920","Láujar de Andarax","1633","610403","0","Láujar de Andarax","-2.88903331","04057","-2º53'20.519916"""
"3869","41º12'16.314156""","50396","lecera-id50136","41.20453171","531","Lécera","730","625002","0","Lécera","-0.70869288","50136","-0º42'31.294368"""
"3870","37º17'42.067716""","04285","lijar-id04058","37.29501881","604","Líjar","435","610401","0","Líjar","-2.21999131","04058","-2º13'11.968716"""
"3871","36º10'3.518796""","11210","linea-de-la-concepcion-la-id11022","36.16764411","3","Línea de la Concepción, La","63132","611104","1","Línea de la Concepción, La","-5.34715803","11022","-5º20'49.768908"""
"3872","42º45'22.893948""","31474","longuida-longida-aos-id31158","42.75635943","481","Aos","318","743102","0","Lónguida/Longida","-1.38487734","31158","-1º23'5.558424"""
"3873","37º24'2.939112""","04300","lucar-id04061","37.40081642","900","Lúcar","802","610401","0","Lúcar","-2.42494356","04061","-2º25'29.796816"""
"3874","36º47'15.326304""","18525","lujar-id18124","36.78759064","526","Lújar","504","611804","0","Lújar","-3.40318791","18124","-3º24'11.476476"""
"3875","37º19'56.389116""","04305","macael-id04062","37.33233031","536","Macael","5719","610401","1","Macael","-2.30432229","04062","-2º18'15.560244"""
"3876","39º22'54.041952""","46474","macastre-id46158","39.38167832","365","Macastre","1262","774604","0","Macastre","-0.78556852","46158","-0º47'8.046672"""
"3877","42º16'9.345504""","32430","maceda-id32043","42.26926264","581","Maceda","2978","713204","1","Maceda","-7.65004863","32043","-7º39'0.175068"""
"3878","40º55'34.469004""","37322","machacon-id37175","40.92624139","806","Machacón","454","673701","0","Machacón","-5.52423721","37175","-5º31'27.253956"""
"3879","36º45'45.297936""","29660","macharaviaya-id29066","36.76258276","237","Macharaviaya","465","612904","0","Macharaviaya","-4.21382494","29066","-4º12'49.769784"""
"3880","40º49'50.877876""","37320","macotera-id37174","40.83079941","891","Macotera","1201","673701","0","Macotera","-5.28546697","37174","-5º17'7.681092"""
"3881","41º2'50.675136""","28390","madarcos-id28078","41.04740976","1059","Madarcos","47","722801","0","Madarcos","-3.58267475","28078","-3º34'57.6291"""
"3882","41º16'57.981396""","49279","maderal-el-id49102","41.28277261","840","Maderal, El","215","674902","0","Maderal, El","-5.62355508","49102","-5º37'24.798288"""
"3883","41º29'14.035416""","40408","maderuelo-id40115","41.48723206","952","Maderuelo","109","674001","0","Maderuelo","-3.52190477","40115","-3º31'18.857172"""
"3884","41º59'23.008704""","17372","madremanya-id17097","41.98972464","173","Madremanya","283","691703","0","Madremanya","2.95710219","17097","2º57'25.567884"""
"3885","40º24'30.282876""","28001","madrid-id28079","40.40841191","657","Madrid","3165235","722802","1","Madrid","-3.68760088","28079","-3º41'15.363168"""
"3886","41º28'43.914252""","49282","madridanos-id49103","41.47886507","647","Madridanos","500","674902","0","Madridanos","-5.60474823","49103","-5º36'17.093628"""
"3887","39º28'6.33144""","45344","madridejos-id45087","39.46842540","687","Madridejos","10970","684504","1","Madridejos","-3.53369545","45087","-3º32'1.30362"""
"3888","40º8'54.058128""","10436","madrigal-de-la-vera-id10111","40.14834948","396","Madrigal de la Vera","1751","701001","0","Madrigal de la Vera","-5.36862095","10111","-5º22'7.03542"""
"3889","41º5'23.13078""","05324","madrigal-de-las-altas-torres-id05114","41.08975855","809","Madrigal de las Altas Torres","1544","670501","1","Madrigal de las Altas Torres","-4.99832970","05114","-4º59'53.98692"""
"3890","42º8'38.628852""","09366","madrigal-del-monte-id09196","42.14406357","938","Madrigal del Monte","169","670904","0","Madrigal del Monte","-3.67599252","09196","-3º40'33.573072"""
"3891","39º8'20.48748""","10440","madrigalejo-id10112","39.13902430","296","Madrigalejo","1862","701004","0","Madrigalejo","-5.62731902","10112","-5º37'38.348472"""
"3892","42º7'31.064664""","09368","madrigalejo-del-monte-id09197","42.12529574","890","Madrigalejo del Monte","176","670904","0","Madrigalejo del Monte","-3.72600171","09197","-3º43'33.606156"""
"3893","39º14'12.492204""","02440","madrigueras-id02045","39.23680339","688","Madrigueras","4739","680201","1","Madrigueras","-1.79970120","02045","-1º47'58.92432"""
"3894","40º27'51.261336""","37324","madronal-id37176","40.46423926","680","Madroñal","157","673703","0","Madroñal","-6.06296452","37176","-6º3'46.672272"""
"3895","39º25'34.581576""","10444","madronera-id10113","39.42627266","589","Madroñera","2749","701004","0","Madroñera","-5.75407594","10113","-5º45'14.673384"""
"3896","37º38'45.2328""","41285","madrono-el-id41057","37.64589800","357","Madroño, El","304","614101","0","Madroño, El","-6.51247314","41057","-6º30'44.903304"""
"3897","41º7'19.196724""","50441","maella-id50152","41.12199909","301","Maella","1958","625003","0","Maella","0.14256843","50152","0º8'33.246348"""
"3898","40º48'39.71736""","05327","maello-id05115","40.81103260","1024","Maello","689","670502","0","Maello","-4.50981910","05115","-4º30'35.34876"""
"3899","38º53'43.121076""","06370","magacela-id06075","38.89531141","460","Magacela","561","700601","0","Magacela","-5.73334486","06075","-5º44'0.041496"""
"3900","41º50'2.68116""","50444","magallon-id50153","41.83407810","410","Magallón","1183","625002","0","Magallón","-1.46036968","50153","-1º27'37.330848"""
"3901","42º32'22.558956""","24360","magaz-de-cepeda-id24093","42.53959971","895","Magaz de Cepeda","384","672403","0","Magaz de Cepeda","-6.07204004","24093","-6º4'19.344144"""
"3902","41º58'56.822952""","34332","magaz-de-pisuerga-id34098","41.98245082","728","Magaz de Pisuerga","1043","673402","1","Magaz de Pisuerga","-4.42683644","34098","-4º25'36.611184"""
"3903","41º53'55.903092""","42465","magana-id42107","41.89886197","919","Magaña","88","674201","0","Magaña","-2.15609772","42107","-2º9'21.951792"""
"3904","38º22'3.689652""","06375","maguilla-id06076","38.36769157","527","Maguilla","1010","700604","0","Maguilla","-5.83802274","06076","-5º50'16.881864"""
"3905","39º57'40.30758""","45348","magan-id45088","39.96119655","487","Magán","3240","684502","0","Magán","-3.93122653","45088","-3º55'52.415508"""
"3906","42º7'13.266768""","09370","mahamud-id09198","42.12035188","827","Mahamud","121","670904","0","Mahamud","-3.94188246","09198","-3º56'30.776856"""
"3907","41º52'8.631336""","49285","mahide-id49104","41.86906426","824","Mahide","360","674902","0","Mahide","-6.37721341","49104","-6º22'37.968276"""
"3908","39º12'46.911168""","02450","mahora-id02046","39.21303088","663","Mahora","1430","680201","0","Mahora","-1.72481837","02046","-1º43'29.346132"""
"3909","41º21'52.84242""","25480","maials-id25133","41.36467845","381","Maials","959","692503","0","Maials","0.50424579","25133","0º30'15.284844"""
"3910","40º57'59.271084""","44488","maicas-id44142","40.96646419","954","Maicas","35","624402","0","Maicas","-0.88968718","44142","-0º53'22.873848"""
"3911","41º11'32.117424""","50447","mainar-id50154","41.19225484","868","Mainar","162","625002","0","Mainar","-1.30221644","50154","-1º18'7.979184"""
"3912","42º6'42.491016""","49288","maire-de-castroponce-id49105","42.11180306","740","Maire de Castroponce","143","674902","0","Maire de Castroponce","-5.78478958","49105","-5º47'5.242488"""
"3913","37º22'23.230164""","41290","mairena-del-alcor-id41058","37.37311949","136","Mairena del Alcor","22447","614102","1","Mairena del Alcor","-5.74567851","41058","-5º44'44.442636"""
"3914","37º20'35.947572""","41295","mairena-del-aljarafe-id41059","37.34331877","63","Mairena del Aljarafe","43723","614102","1","Mairena del Aljarafe","-6.06529774","41059","-6º3'55.071864"""
"3915","42º13'20.017848""","17376","maia-de-montcal-id17098","42.22222718","237","Maià de Montcal","443","691702","0","Maià de Montcal","2.74243129","17098","2º44'32.752644"""
"3916","40º28'19.558632""","28395","majadahonda-id28080","40.47209962","740","Majadahonda","70359","722802","1","Majadahonda","-3.87411513","28080","-3º52'26.814468"""
"3917","39º56'32.127""","10448","majadas-id10114","39.94225750","264","Majadas","1321","701002","0","Majadas","-5.74576862","10114","-5º44'44.767032"""
"3918","40º17'52.098072""","16444","majadas-las-id16121","40.29780502","1390","Majadas, Las","296","681602","0","Majadas, Las","-2.02084694","16121","-2º1'15.048984"""
"3919","41º6'41.796396""","19411","majaelrayo-id19165","41.11161011","1186","Majaelrayo","51","681901","0","Majaelrayo","-3.30256982","19165","-3º18'9.251352"""
"3920","41º28'7.71078""","42470","majan-id42108","41.46880855","1148","Maján","13","674202","0","Maján","-2.30355264","42108","-2º18'12.789504"""
"3921","40º49'18.933564""","19417","malaguilla-id19167","40.82192599","820","Malaguilla","141","681903","0","Malaguilla","-3.25645250","19167","-3º15'23.229"""
"3922","39º10'5.584836""","13510","malagon-id13052","39.16821801","639","Malagón","8433","681301","1","Malagón","-3.85557682","13052","-3º51'20.076552"""
"3923","37º6'5.632812""","18530","malaha-la-id18126","37.10156467","708","Malahá, La","1853","611801","0","Malahá, La","-3.72181357","18126","-3º43'18.528852"""
"3924","41º34'8.564916""","50450","malanquilla-id50155","41.56904581","1051","Malanquilla","112","625002","0","Malanquilla","-1.87454418","50155","-1º52'28.359048"""
"3925","38º7'18.554556""","06380","malcocinado-id06077","38.12182071","625","Malcocinado","405","700604","0","Malcocinado","-5.69307991","06077","-5º41'35.087676"""
"3926","41º33'2.132748""","25468","malda-id25130","41.55059243","425","Maldà","227","692503","0","Maldà","1.03913949","25130","1º2'20.902164"""
"3927","41º49'37.529184""","50453","malejan-id50156","41.82709144","466","Maleján","300","625002","0","Maleján","-1.54911679","50156","-1º32'56.820444"""
"3928","41º38'46.825404""","08327","malgrat-de-mar-id08110","41.64634039","2","Malgrat de Mar","18417","690804","0","Malgrat de Mar","2.74216721","08110","2º44'31.801956"""
"3929","41º53'14.31672""","08330","malla-id08111","41.88731020","583","Malla","266","690802","0","Malla","2.23474490","08111","2º14'5.08164"""
"3930","43º10'57.301248""","48560","mallabia-id48058","43.18258368","323","Mallabia","1211","754802","0","Mallabia","-2.52607366","48058","-2º31'33.865176"""
"3931","41º54'1.892088""","50462","mallen-id50160","41.90052558","286","Mallén","3399","625002","0","Mallén","-1.41847153","50160","-1º25'6.497508"""
"3932","40º45'46.523988""","37328","malpartida-id37178","40.76292333","899","Malpartida","101","673701","0","Malpartida","-5.23184280","37178","-5º13'54.63408"""
